@relation 'NPS_Class-weka.filters.unsupervised.attribute.NominalToString-Cfirst-weka.filters.unsupervised.attribute.RemoveType-Tstring-weka.filters.unsupervised.attribute.Remove-V-R570,4,1000,1004,221,573,372,1177,925,1466,1528'

@attribute GATS1s numeric
@attribute nBase numeric
@attribute SsssN numeric
@attribute SsOH numeric
@attribute AATS5p numeric
@attribute GATS4s numeric
@attribute AATSC3s numeric
@attribute IC5 numeric
@attribute NsOH numeric
@attribute nRot numeric
@attribute Class {Phenethylamines,Cannabinoids,Opioids,'Other substances',Benzodiazepines,Cathinones}

@data
1.120928,1,2.011574,9.917778,0.918573,1.428893,0.06853,4.164735,1,3,Phenethylamines
1.234656,1,0,0,1.438547,0.910025,0.027192,4.570609,0,8,Phenethylamines
1.243029,1,0,0,1.205123,0.571674,-0.114855,4.363713,0,2,Phenethylamines
0.727197,0,0,0,2.074029,1.382551,0.000778,4.78891,0,1,Phenethylamines
0.512441,0,0,0,1.25367,0.905153,-0.03058,5.172234,0,7,Benzodiazepines
0.58668,1,0,0,1.099544,0.941,0.318262,4.423252,0,1,Phenethylamines
1.088762,1,2.06713,19.139608,0.975216,1.036539,0.060059,4.79027,2,6,Phenethylamines
0.561117,1,4.150435,0,1.0883,1.231169,-0.018606,4.822156,0,4,Phenethylamines
1.255549,1,0,9.472778,1.022497,1.592842,0.168296,4.303509,1,2,Phenethylamines
0.609987,1,0,0,1.054589,0.920331,0.29402,4.364735,0,4,Phenethylamines
1.096634,1,0,9.458009,0.966561,1.259324,0.072032,4.303509,1,3,Phenethylamines
0.527062,0,0,0,1.297237,0.855312,-0.020763,5.316109,0,7,Phenethylamines
1.2041,1,0,0,1.335022,0.830291,-0.108282,4.365014,0,4,Opioids
1.520607,1,0,0,1.381446,0.41002,-0.129827,4.142915,0,2,Phenethylamines
0.659301,1,0,0,1.130218,0.865286,0.173642,4.180833,0,2,Phenethylamines
0.688192,1,0,0,1.194307,0.32141,-0.014312,4.662015,0,7,Phenethylamines
0.685983,1,0,0,1.112321,0.61442,-0.259939,4.142915,0,2,Phenethylamines
0.828934,1,0,18.450133,1.018814,0.976216,0.014214,4.671781,2,5,Phenethylamines
0.558582,1,4.089127,0,1.152614,1.537037,0.082263,4.722435,0,3,Cathinones
0.659802,1,2.145964,0,1.362135,1.160391,-0.060561,5.106377,0,8,Opioids
0.57979,1,2.216695,0,0.995959,0.758164,0.201533,4.445544,0,2,Phenethylamines
1.2041,1,0,0,1.329009,0.726313,-0.108282,4.365014,0,4,Phenethylamines
1.262667,2,0,0,1.103025,1.03932,-0.129991,4.396292,0,1,Phenethylamines
1.133032,2,0,0,1.13967,1.06874,-0.133732,4.49468,0,1,Phenethylamines
0.675359,2,0,0,0.976,1.091516,0.093666,4.293661,0,1,Phenethylamines
0.512751,0,0,0,1.529318,0.70654,0.078684,4.939183,0,1,Benzodiazepines
1.230687,1,0,9.204259,0.91952,1.342568,0.20383,4.201841,1,2,Phenethylamines
0.530849,0,0,0,1.61892,1.082016,0.063557,4.993429,0,2,Benzodiazepines
0.706218,2,0,0,1.14686,0.904159,-0.260201,4.373661,0,1,Phenethylamines
0.93789,1,2.712731,9.838007,1.199159,0.563452,0.017633,4.459432,1,2,Phenethylamines
0.537134,0,0,0,1.108479,0.809182,-0.044797,4.488525,0,7,Opioids
0.618633,0,0,0,1.163551,0.924889,0.068513,4.949151,0,6,Phenethylamines
0.773292,0,0,9.798356,1.595915,0.968358,0.344591,4.954196,1,1,Phenethylamines
1.495942,1,0,0,1.124173,0.441237,-0.130249,4.142915,0,2,Phenethylamines
0.606491,0,0,0,1.23394,0.793423,-0.147153,4.941362,0,5,Benzodiazepines
0.523389,0,0,0,1.638773,0.888366,-0.009312,4.9375,0,2,Benzodiazepines
0.545306,1,4.427987,0,1.263905,1.159137,0.090095,5.310443,0,6,Phenethylamines
1.080669,1,2.218377,9.510719,1.131776,0.536548,-0.031263,4.490029,1,5,Cathinones
0.552732,1,4.606157,0,1.220276,1.260772,-0.033474,5.222446,0,7,Phenethylamines
0.947602,1,2.810509,0,1.200739,1.006544,0.009282,4.403009,0,2,Benzodiazepines
1.205024,2,0,0,1.03099,1.076899,-0.149383,4.277613,0,1,Phenethylamines
1.241403,2,0,0,1.150761,1.084888,-0.123172,4.373661,0,1,Phenethylamines
0.660361,1,0,0,1.094711,0.539292,-0.530892,4.43262,0,5,Phenethylamines
1.499283,5,0,0,1.01965,0.54182,-0.26,4.373557,0,3,Phenethylamines
